"","Gene","ID","Beta","SE","Pval","LogFC","FoldChange","Pval.FDR"
"140","ACOT4","122970","0.574391539486071","0.0808754385895964","3.31768369764106e-08","0.574391539486071","1.48904932011564",1.28861251390295e-07
"141","ACOT7","11332","-0.156058084845945","0.100871648990416","0.131098815511506","-0.156058084845945","0.897473916430908",0.190900044433293
"142","ACOT9","23597","-1.26383784082361","0.094613486638085","4.37479310708794e-15","-1.26383784082361","0.416434690142225",7.75782983767445e-14
"143","ACOX1","51","0.0165488718614497","0.0731292209579974","0.822325953270835","0.0165488718614497","1.01153684581946",0.869462000721464
"144","ACOX2","8309","-0.655192995947859","0.0921410149673504","3.23576254075068e-08","-0.655192995947859","0.6349905399837",1.2580844137902e-07
"145","ACOX3","8310","-0.218257497359118","0.0671388305435624","0.00259697475763182","-0.218257497359118","0.859603047530875",0.00516733487446804
"146","ACOXL","55289","-0.0329270429012227","0.0842578219882409","0.69839113232603","-0.0329270429012227","0.977435194065934",0.768412911068396
"147","ACP1","52","-0.358590529810437","0.0353104598997734","7.84874367952467e-12","-0.358590529810437","0.779926172270373",6.00309971124857e-11
"148","ACP2","53","-0.162526166659739","0.0752986351489958","0.0380448535852009","-0.162526166659739","0.893459248568787",0.062367532224971
"149","ACP5","54","0.130116631592451","0.0823081936010591","0.123172510138337","0.130116631592451","1.09438217066866",0.180416335577423
"150","ACP6","51205","-0.97667994604654","0.110263579431506","2.36790613785501e-10","-0.97667994604654","0.50814778878336",1.33158449876258e-09
"151","ACPL2","92370","1.29572066079269","0.0583351601180947","8.05382656695775e-22","1.29572066079269","2.45499597767051",1.60483091486853e-19
"152","ACPP","55","0.115573200176176","0.0915078174940415","0.21518685141044","0.115573200176176","1.08340541008922",0.294433472873121
"153","ACPT","93650","0.00205036832227797","0.109003893944486","0.985102592830199","0.00205036832227797","1.001422217415",0.989808496936076
"154","ACR","49","0.0196881538202424","0.077186794144164","0.800204501997128","0.0196881538202424","1.01374033076018",0.852021161375554
"155","ACRBP","84519","0.149806756501428","0.0775411313991033","0.0617318989560271","0.149806756501428","1.10942085942201",0.0971897159569679
"156","ACRC","93953","-0.073292722003283","0.0467267610582459","0.126016565616674","-0.073292722003283","0.950466232605982",0.18415467236311
"157","ACRV1","56","0.36397277833517","0.0969791994096025","0.000653077222192955","0.36397277833517","1.28696496381903",0.00140785785806265
"158","ACSBG1","23205","-0.0355501827323141","0.0955035143701736","0.712024727802554","-0.0355501827323141","0.975659614601845",0.779843963104207
"159","ACSBG2","81616","-0.0731657526384559","0.0939610866246118","0.441553383033806","-0.0731657526384559","0.9505498853538",0.536323743396211
"160","ACSF2","80221","0.118834367443682","0.0762647652858158","0.128450878557986","0.118834367443682","1.08585718435711",0.187368532544995
"161","ACSF3","197322","-0.194082559909142","0.0886471971503628","0.0355302063685052","-0.194082559909142","0.87412859594893",0.0585558216611865
"162","ACSL1","2180","0.104316435840409","0.123914410158243","0.405758631621369","0.104316435840409","1.07498493055053",0.501453298292314
"163","ACSL3","2181","0.053911891219543","0.0695419391969095","0.443554941978436","0.053911891219543","1.03807587087132",0.538323132018067
"164","ACSL4","2182","0.841698347065954","0.127459616941811","1.43194062107072e-07","0.841698347065954","1.79215863772493",5.05602908964677e-07
"165","ACSL5","51703","-0.208864912707657","0.0829665654916221","0.0166984806117648","-0.208864912707657","0.865217701776842",0.0292180000444328
"166","ACSL6","23305","0.893903426908174","0.0859998564454051","4.29382350391641e-12","0.893903426908174","1.85819695781171",3.48103121752195e-11
"167","ACSM1","116285","-0.0967784264772711","0.0987615669578423","0.334047303460641","-0.0967784264772711","0.935118805133298",0.427214099084928
"168","ACSM2B","348158","0.133713123320483","0.111324714164934","0.238009626438956","0.133713123320483","1.0971137572728",0.321392579829831
"169","ACSM3","6296","-0.0262666959436337","0.106906487226639","0.807393263157571","-0.0262666959436337","0.981958054168542",0.857865963464411
"170","ACSM5","54988","0.0312700500410723","0.079045691591609","0.694875510924276","0.0312700500410723","1.0219113507007",0.765378917553076
"171","ACSS1","84532","0.174253517684495","0.074797564002273","0.0258983440705391","0.174253517684495","1.12838040475935",0.043802157985732
"172","ACSS2","55902","-0.119161859179951","0.0431308202209951","0.00918056256410458","-0.119161859179951","0.920722393507778",0.0168375345225097
"173","ACSS3","79611","-0.100257707545653","0.0871360130707786","0.257929684416406","-0.100257707545653","0.932866339430121",0.343966814089649
"174","ACTA1","58","-0.802925777025584","0.155170060433037","1.01991589739244e-05","-0.802925777025584","0.57318558103955",2.79305720616838e-05
"175","ACTA2","59","-2.56153459001309","0.23932122203439","1.98916877634044e-12","-2.56153459001309","0.169395259879918",1.73997738066188e-11
"176","ACTC1","70","-1.4998130885078","0.206014863123173","1.97920668827722e-08","-1.4998130885078","0.353599198938693",7.95253544369069e-08
"177","ACTG1","71","-0.251836263391556","0.0468114002491832","5.51580452229634e-06","-0.251836263391556","0.839826802476262",1.56191742119775e-05
